SucursalID,ClienteID,NombreSucursal,Direccion,Provincia,Localidad,Latitud,Longitud,CodigoPostal
1333,597,Sucursal 1,Avenida J.B. Alberdi N° 128,Corrientes,Goya,-29.142266,-59.265373,3450
1334,597,Sucursal 2,Camino Rawson N° 548,Chaco,Resistencia,-27.453885,-58.987039,3500
1335,598,Sucursal 1,Calle 7 N° 963,Misiones,Apóstoles,-27.917081,-55.763729,3350
1336,598,Sucursal 2,Diag. J.M. de Rosas N° 9042,Formosa,Formosa Capital,-26.186055,-58.184161,3600
1337,598,Sucursal 3,Boulevard La Rioja N° 615,Entre Ríos,Gualeguaychú,-33.007435,-58.511053,2820
1338,598,Sucursal 4,Avenida J.J. Castelli N° 854,Corrientes,Paso de los Libres,-29.710725,-57.085299,3230
1339,599,Sucursal 1,Boulevard Ushuaia N° 36,Misiones,Oberá,-27.485739,-55.114491,3360
1340,600,Sucursal 1,Calle Chilecito N° 97,Chaco,Resistencia,-27.4496,-58.983665,3500
1341,600,Sucursal 2,Diagonal Mar del Plata N° 39,Formosa,Ingeniero Juárez,-23.897655,-61.849486,3636
1342,601,Sucursal 1,Diag. Resistencia N° 452,Corrientes,Corrientes Capital,-27.480344,-58.834175,3400
1343,601,Sucursal 2,Diagonal Jujuy N° 157,Misiones,Puerto Iguazú,-25.594678,-54.580123,3370
1344,601,Sucursal 3,Diagonal San Miguel de Tucumán N° 96,Formosa,Formosa Capital,-26.182239,-58.180976,3600
1345,601,Sucursal 4,Diagonal Corrientes N° 8273,Corrientes,Corrientes Capital,-27.481794,-58.831712,3400
1346,602,Sucursal 1,Calle Tierra del Fuego N° 96,Misiones,Eldorado,-26.400759,-54.614125,3380
1347,603,Sucursal 1,Calle Alem N° 350,Misiones,Posadas,-27.369177,-55.898614,3300
1348,603,Sucursal 2,Av. 6 N° 8329,Entre Ríos,Gualeguaychú,-33.006843,-58.511076,2820
1349,604,Sucursal 1,Diagonal San Luis N° 276,Formosa,El Colorado,-26.299052,-59.367723,3603
1350,604,Sucursal 2,Blv. 177 A N° 861,Corrientes,Goya,-29.139463,-59.259995,3450
1351,604,Sucursal 3,Av. 1 N° 510,Misiones,Posadas,-27.364415,-55.893101,3300
1352,604,Sucursal 4,Av. Rosario N° 645,Formosa,Ingeniero Juárez,-23.902224,-61.84782,3636
1353,605,Sucursal 1,Diagonal San Miguel de Tucumán N° 38,Misiones,Posadas,-27.365311,-55.894637,3300
1354,605,Sucursal 2,Av. Salta N° 618,Formosa,Pirané,-25.730589,-59.117412,3606
1355,606,Sucursal 1,Av. La Plata N° 1357,Chaco,Villa Ángela,-27.585232,-60.71391,3540
1356,606,Sucursal 2,Boulevard Mitre N° 975,Misiones,Eldorado,-26.402465,-54.614586,3380
1357,607,Sucursal 1,Av. San Luis N° 665,Misiones,Eldorado,-26.398323,-54.61799,3380
1358,607,Sucursal 2,Diagonal 6 N° 95,Entre Ríos,Gualeguay,-33.138973,-59.318775,2840
1359,608,Sucursal 1,Avenida 3 N° 792,Formosa,Formosa Capital,-26.181493,-58.181885,3600
1360,608,Sucursal 2,Diagonal Buenos Aires N° 4416,Chaco,Charata,-27.214278,-61.199379,3730
1361,608,Sucursal 3,Av. San Martin N° 92,Misiones,Oberá,-27.482307,-55.114708,3360
1362,609,Sucursal 1,Avenida Corrientes N° 6160,Formosa,Formosa Capital,-26.183627,-58.183971,3600
1363,610,Sucursal 1,Calle G. Brown N° 591,Formosa,Ingeniero Juárez,-23.899398,-61.852459,3636
1364,610,Sucursal 2,Boulevard La Pampa N° 7421,Misiones,Puerto Iguazú,-25.595334,-54.577917,3370
1365,611,Sucursal 1,Blv. J.B. Alberdi N° 470,Entre Ríos,Paraná,-31.742344,-60.514257,3100
1366,611,Sucursal 2,Diagonal Belgrano N° 572,Misiones,Posadas,-27.36426,-55.895041,3300
1367,612,Sucursal 1,Avenida Saavedra N° 6768,Formosa,Formosa Capital,-26.183136,-58.182417,3600
1368,613,Sucursal 1,Diagonal Jujuy N° 97,Chaco,Charata,-27.216891,-61.202525,3730
1369,613,Sucursal 2,Av. Alem N° 924,Formosa,Formosa Capital,-26.184498,-58.180395,3600
1370,614,Sucursal 1,Avenida Belgrano N° 94,Chaco,Barranqueras,-27.483161,-58.934527,3503
1371,614,Sucursal 2,Calle Saavedra N° 325,Corrientes,Goya,-29.140094,-59.260196,3450
1372,615,Sucursal 1,Diagonal Formosa N° 18,Formosa,Clorinda,-25.283751,-57.719133,3610
1373,616,Sucursal 1,Avenida Ushuaia N° 458,Entre Ríos,Concepción del Uruguay,-32.482189,-58.23868,3260
1374,616,Sucursal 2,Avenida Rosario N° 75,Chaco,Villa Ángela,-27.582787,-60.715088,3540
1375,616,Sucursal 3,Calle Chubut N° 4227,Corrientes,Corrientes Capital,-27.482816,-58.833631,3400
1376,616,Sucursal 4,Calle Mendoza N° 510,Chaco,Resistencia,-27.449383,-58.983543,3500
1377,617,Sucursal 1,Boulevard Córdoba N° 534,Corrientes,Curuzú Cuatiá,-29.790202,-58.053074,3460
1378,618,Sucursal 1,Calle 5 N° 39,Formosa,Ingeniero Juárez,-23.898655,-61.848456,3636
1379,618,Sucursal 2,Diagonal Entre Ríos N° 2691,Misiones,Apóstoles,-27.915957,-55.76811,3350
1380,619,Sucursal 1,Calle Alvear N° 66,Chaco,Sáenz Peña,-26.794089,-60.436618,3700
1381,619,Sucursal 2,Calle San Luis N° 893,Formosa,El Colorado,-26.301444,-59.36566,3603
1382,620,Sucursal 1,Calle San Salvador de Jujuy N° 1669,Formosa,Pirané,-25.736193,-59.11733,3606
1383,620,Sucursal 2,Av. 7 N° 99,Corrientes,Corrientes Capital,-27.48247,-58.834737,3400
1384,620,Sucursal 3,Avenida Pte. Perón N° 5266,Entre Ríos,Gualeguaychú,-33.008369,-58.509854,2820
1385,621,Sucursal 1,Camino Corrientes N° 5861,Chaco,Charata,-27.215989,-61.197156,3730
1386,621,Sucursal 2,Avenida 180 A N° 63,Misiones,Oberá,-27.482156,-55.113921,3360
1387,622,Sucursal 1,Blv. San Salvador de Jujuy N° 32,Chaco,Charata,-27.219174,-61.202189,3730
1388,622,Sucursal 2,Diag. J.M. de Rosas N° 2713,Chaco,Sáenz Peña,-26.794529,-60.441005,3700
1389,623,Sucursal 1,Avenida 9 N° 894,Corrientes,Corrientes Capital,-27.482245,-58.833708,3400
1390,624,Sucursal 1,Calle Chubut N° 51,Misiones,Puerto Iguazú,-25.595147,-54.576451,3370
1391,625,Sucursal 1,Av. Pte. Perón N° 86,Corrientes,Curuzú Cuatiá,-29.790894,-58.054519,3460
1392,626,Sucursal 1,Calle Mendoza N° 2942,Misiones,Puerto Iguazú,-25.600069,-54.580603,3370
1393,626,Sucursal 2,Diagonal Omar Nuñez N° 4621,Corrientes,Mercedes,-29.179867,-58.079228,3470
1394,627,Sucursal 1,Boulevard La Plata N° 66,Formosa,Formosa Capital,-26.186182,-58.183603,3600
1395,627,Sucursal 2,Calle Rivadavia N° 7891,Chaco,Barranqueras,-27.485092,-58.932883,3503
1396,628,Sucursal 1,Av. Belgrano N° 31,Corrientes,Goya,-29.141397,-59.265084,3450
1397,628,Sucursal 2,Avenida Merlo N° 7980,Entre Ríos,Gualeguaychú,-33.008209,-58.511306,2820
1398,629,Sucursal 1,Avenida Río Negro N° 6065,Entre Ríos,Concepción del Uruguay,-32.482128,-58.235814,3260
1399,629,Sucursal 2,Av. 4 N° 125,Chaco,Charata,-27.219478,-61.200602,3730
1400,630,Sucursal 1,Calle 128 B N° 95,Chaco,Barranqueras,-27.482014,-58.93313,3503
1401,630,Sucursal 2,Calle Mitre N° 161,Misiones,Puerto Iguazú,-25.596742,-54.57828,3370
1402,631,Sucursal 1,Camino Río Negro N° 68,Entre Ríos,Paraná,-31.742397,-60.51166,3100
1403,631,Sucursal 2,Calle Tucumán N° 88,Formosa,Formosa Capital,-26.182564,-58.182423,3600
1404,632,Sucursal 1,Av. Alem N° 871,Entre Ríos,Gualeguaychú,-33.008183,-58.512832,2820
1405,632,Sucursal 2,Calle 3 N° 243,Entre Ríos,Concepción del Uruguay,-32.484447,-58.238137,3260
1406,633,Sucursal 1,Avenida Belgrano N° 559,Formosa,Clorinda,-25.284982,-57.714246,3610
1407,634,Sucursal 1,Camino 2 N° 662,Formosa,El Colorado,-26.297879,-59.365409,3603
1408,634,Sucursal 2,Avenida La Rioja N° 522,Misiones,Apóstoles,-27.918913,-55.76794,3350
1409,634,Sucursal 3,Diagonal 3 N° 8448,Entre Ríos,Gualeguaychú,-33.008458,-58.511299,2820
1410,635,Sucursal 1,Calle Córdoba N° 3959,Formosa,Formosa Capital,-26.181501,-58.181233,3600
1411,635,Sucursal 2,Avenida 3 N° 86,Formosa,El Colorado,-26.301757,-59.365556,3603
1412,636,Sucursal 1,Calle La Plata N° 889,Entre Ríos,Concordia,-31.383403,-58.01866,3200
1413,636,Sucursal 2,Av. Paraná N° 94,Chaco,Resistencia,-27.450466,-58.987995,3500
1414,637,Sucursal 1,Avenida J.M. de Rosas N° 590,Formosa,Formosa Capital,-26.184478,-58.185043,3600
1415,637,Sucursal 2,Avenida Pte. Perón N° 4658,Corrientes,Goya,-29.137404,-59.263547,3450
1416,637,Sucursal 3,Diagonal 2 N° 318,Chaco,Villa Ángela,-27.584158,-60.718748,3540
1417,638,Sucursal 1,Av. Viedma N° 786,Corrientes,Curuzú Cuatiá,-29.790674,-58.056616,3460
1418,639,Sucursal 1,Calle 7 N° 286,Corrientes,Paso de los Libres,-29.712428,-57.087582,3230
1419,640,Sucursal 1,Av. Rawson N° 45,Misiones,Oberá,-27.481684,-55.115079,3360
1420,640,Sucursal 2,Camino 2 N° 6414,Formosa,Pirané,-25.734695,-59.118793,3606
1421,641,Sucursal 1,Avenida Rivadavia N° 9370,Entre Ríos,Gualeguaychú,-33.010497,-58.508122,2820
1422,642,Sucursal 1,Boulevard Mendoza N° 12,Entre Ríos,Gualeguay,-33.144034,-59.319065,2840
1423,642,Sucursal 2,Blv. 9 N° 973,Formosa,El Colorado,-26.299342,-59.36455,3603
1424,642,Sucursal 3,Diag. Salta N° 444,Corrientes,Paso de los Libres,-29.710858,-57.090248,3230
1425,643,Sucursal 1,Av. 6 N° 566,Chaco,Resistencia,-27.45032,-58.983375,3500
1426,644,Sucursal 1,Diag. 8 N° 874,Chaco,Resistencia,-27.44973,-58.984351,3500
1427,644,Sucursal 2,Calle Belgrano N° 454,Entre Ríos,Gualeguay,-33.141665,-59.315305,2840
1428,645,Sucursal 1,Diag. Catamarca N° 13,Corrientes,Mercedes,-29.180417,-58.079892,3470
1429,646,Sucursal 1,Avenida 182 A N° 110,Corrientes,Paso de los Libres,-29.710708,-57.087865,3230
1430,647,Sucursal 1,Camino 7 N° 119,Entre Ríos,Gualeguay,-33.140086,-59.318228,2840
1431,647,Sucursal 2,Av. Catamarca N° 5981,Formosa,Formosa Capital,-26.184252,-58.18327,3600
1432,647,Sucursal 3,Diag. 1 N° 1118,Corrientes,Curuzú Cuatiá,-29.791104,-58.053009,3460
1433,648,Sucursal 1,Blv. 6 N° 752,Misiones,Oberá,-27.482523,-55.118227,3360
1434,648,Sucursal 2,Calle 7 N° 16,Entre Ríos,Gualeguay,-33.140179,-59.31717,2840
1435,649,Sucursal 1,Diagonal Merlo N° 4112,Corrientes,Mercedes,-29.179489,-58.07942,3470
1436,650,Sucursal 1,Calle 7 N° 1499,Misiones,Apóstoles,-27.913989,-55.766603,3350
1437,650,Sucursal 2,Diag. 4 N° 225,Entre Ríos,Concordia,-31.384129,-58.019521,3200
1438,650,Sucursal 3,Avenida Bahía Blanca N° 64,Corrientes,Mercedes,-29.179679,-58.077594,3470
1439,650,Sucursal 4,Av. Chaco N° 64,Formosa,Clorinda,-25.280638,-57.719191,3610
1440,651,Sucursal 1,Calle J.M. de Rosas N° 3363,Misiones,Eldorado,-26.397108,-54.618714,3380
1441,651,Sucursal 2,Av. 4 N° 418,Corrientes,Goya,-29.14104,-59.265477,3450
1442,651,Sucursal 3,Av. San Ferando del Valle de Catamarca N° 9266,Entre Ríos,Paraná,-31.743994,-60.511053,3100
1443,652,Sucursal 1,Calle San Juan N° 13,Misiones,Puerto Iguazú,-25.597788,-54.577515,3370
1444,652,Sucursal 2,Avenida San Juan N° 67,Formosa,Pirané,-25.731059,-59.115371,3606
1445,653,Sucursal 1,Diagonal La Rioja N° 948,Misiones,Oberá,-27.486253,-55.118021,3360
1446,653,Sucursal 2,Avenida J.J. Castelli N° 797,Formosa,Clorinda,-25.282638,-57.718819,3610
1447,654,Sucursal 1,Calle Chaco N° 3322,Misiones,Apóstoles,-27.915837,-55.764375,3350
1448,654,Sucursal 2,Av. Chubut N° 924,Formosa,El Colorado,-26.29827,-59.365788,3603
1449,655,Sucursal 1,Calle 1 N° 1936,Entre Ríos,Paraná,-31.742473,-60.513316,3100
1450,655,Sucursal 2,Diagonal Tierra del Fuego N° 140,Chaco,Charata,-27.219194,-61.199775,3730
1451,656,Sucursal 1,Boulevard 4 N° 3010,Entre Ríos,Concepción del Uruguay,-32.481287,-58.234921,3260
1452,656,Sucursal 2,Calle Omar Nuñez N° 561,Formosa,Clorinda,-25.280348,-57.717996,3610
1453,657,Sucursal 1,Av. San Martin N° 474,Formosa,Clorinda,-25.282989,-57.716572,3610
1454,658,Sucursal 1,Diagonal 3 N° 915,Corrientes,Corrientes Capital,-27.483333,-58.83282,3400
1455,659,Sucursal 1,Diagonal Viedma N° 315,Chaco,Barranqueras,-27.481307,-58.934476,3503
1456,659,Sucursal 2,Camino 3 N° 23,Misiones,Puerto Iguazú,-25.594278,-54.580937,3370
1457,660,Sucursal 1,Diagonal 9 N° 286,Misiones,Oberá,-27.484741,-55.116655,3360
1458,660,Sucursal 2,Diagonal Corrientes N° 943,Corrientes,Paso de los Libres,-29.715514,-57.086594,3230
1459,661,Sucursal 1,Calle 6 N° 659,Misiones,Apóstoles,-27.917912,-55.765279,3350
1460,662,Sucursal 1,Diagonal Rosario N° 44,Misiones,Posadas,-27.364202,-55.894268,3300
1461,662,Sucursal 2,Diagonal Salta N° 66,Formosa,Ingeniero Juárez,-23.899606,-61.847634,3636
1462,663,Sucursal 1,Blv. Formosa N° 6475,Misiones,Oberá,-27.484505,-55.115698,3360
1463,664,Sucursal 1,Calle J.J. Castelli N° 14,Formosa,Ingeniero Juárez,-23.898965,-61.848714,3636
1464,664,Sucursal 2,Blv. 2 N° 581,Formosa,Clorinda,-25.281875,-57.719069,3610
1465,664,Sucursal 3,Avenida 8 N° 550,Formosa,Clorinda,-25.282806,-57.714763,3610
1466,664,Sucursal 4,Diagonal San Miguel de Tucumán N° 617,Misiones,Oberá,-27.483574,-55.118821,3360
1467,664,Sucursal 5,Diagonal San Juan N° 38,Misiones,Puerto Iguazú,-25.595229,-54.581108,3370
1468,665,Sucursal 1,Diagonal 1 N° 164,Misiones,Puerto Iguazú,-25.594869,-54.578742,3370
1469,666,Sucursal 1,Diagonal Santiago del Estero N° 2519,Corrientes,Curuzú Cuatiá,-29.790484,-58.054142,3460
1470,666,Sucursal 2,Calle Tucumán N° 648,Formosa,Ingeniero Juárez,-23.899646,-61.848327,3636
1471,667,Sucursal 1,Diag. Comodoro Rivadavia N° 38,Formosa,Ingeniero Juárez,-23.900007,-61.850459,3636
1472,667,Sucursal 2,Camino San Martin N° 852,Misiones,Apóstoles,-27.915566,-55.764013,3350
1473,667,Sucursal 3,Diagonal 9 N° 562,Entre Ríos,Concepción del Uruguay,-32.47976,-58.235257,3260
1474,667,Sucursal 4,Calle Córdoba N° 57,Corrientes,Mercedes,-29.181265,-58.078991,3470
1475,668,Sucursal 1,Calle Malvinas Argentinas N° 5742,Corrientes,Mercedes,-29.178492,-58.078821,3470
1476,668,Sucursal 2,Av. 3 N° 87,Formosa,Clorinda,-25.285592,-57.718424,3610
1477,668,Sucursal 3,Camino G. Brown N° 42,Formosa,Formosa Capital,-26.186104,-58.185359,3600
1478,669,Sucursal 1,Avenida 7 N° 6596,Misiones,Oberá,-27.48077,-55.118987,3360
1479,669,Sucursal 2,Diagonal Chubut N° 9751,Misiones,Puerto Iguazú,-25.599538,-54.579382,3370
1480,669,Sucursal 3,Avenida Mendoza N° 83,Chaco,Charata,-27.219458,-61.20208,3730
1481,669,Sucursal 4,Avenida Río Gallegos N° 147,Misiones,Oberá,-27.48447,-55.117453,3360
1482,670,Sucursal 1,Calle 4 N° 25,Formosa,Formosa Capital,-26.186132,-58.185443,3600
1483,670,Sucursal 2,Diagonal Entre Ríos N° 4943,Formosa,Ingeniero Juárez,-23.900469,-61.847379,3636
1484,671,Sucursal 1,Blv. Posadas N° 635,Chaco,Charata,-27.218407,-61.198085,3730
1485,671,Sucursal 2,Av. Omar Nuñez N° 69,Formosa,Formosa Capital,-26.186287,-58.183015,3600
1486,672,Sucursal 1,Avenida San Martin N° 23,Corrientes,Goya,-29.140895,-59.262262,3450
1487,672,Sucursal 2,Av. 3 N° 808,Formosa,Ingeniero Juárez,-23.900286,-61.850973,3636
1488,673,Sucursal 1,Calle Córdoba N° 3655,Formosa,Formosa Capital,-26.181293,-58.181298,3600
1489,673,Sucursal 2,Av. 1 N° 3110,Corrientes,Mercedes,-29.179728,-58.078871,3470
1490,673,Sucursal 3,Boulevard 9 N° 2851,Misiones,Apóstoles,-27.91513,-55.765697,3350
1491,673,Sucursal 4,Calle Rivadavia N° 8558,Corrientes,Mercedes,-29.179102,-58.079949,3470
1492,674,Sucursal 1,Calle Mendoza N° 3077,Misiones,Eldorado,-26.401603,-54.617328,3380
1493,674,Sucursal 2,Diagonal 3 N° 22,Formosa,Pirané,-25.736025,-59.115677,3606
1494,675,Sucursal 1,Av. Mar del Plata N° 16,Entre Ríos,Concepción del Uruguay,-32.483936,-58.239669,3260
1495,675,Sucursal 2,Diagonal Mitre N° 332,Chaco,Resistencia,-27.449857,-58.985168,3500
1496,676,Sucursal 1,Avenida Ciudad Autónoma de Buenos Aires N° 2784,Formosa,Pirané,-25.732429,-59.115837,3606
1497,676,Sucursal 2,Avenida Buenos Aires N° 260,Corrientes,Curuzú Cuatiá,-29.791545,-58.053588,3460
1498,677,Sucursal 1,Avenida San Salvador de Jujuy N° 120,Entre Ríos,Gualeguay,-33.144383,-59.316279,2840
1499,677,Sucursal 2,Diagonal 3 N° 7519,Chaco,Sáenz Peña,-26.790697,-60.438084,3700
1500,677,Sucursal 3,Blv. Catamarca N° 4766,Corrientes,Corrientes Capital,-27.482778,-58.831983,3400
1501,677,Sucursal 4,Calle Neuquén N° 647,Chaco,Resistencia,-27.448326,-58.98695,3500
1502,678,Sucursal 1,Calle San Juan N° 7356,Chaco,Barranqueras,-27.481322,-58.931266,3503
1503,679,Sucursal 1,Blv. 158 Bis N° 5451,Corrientes,Curuzú Cuatiá,-29.787858,-58.053659,3460
1504,679,Sucursal 2,Avenida Bahía Blanca N° 588,Misiones,Eldorado,-26.399467,-54.616751,3380
1505,680,Sucursal 1,Av. Chubut N° 51,Misiones,Posadas,-27.367478,-55.89661,3300
1506,681,Sucursal 1,Blv. Rivadavia N° 769,Misiones,Eldorado,-26.401457,-54.619012,3380
1507,681,Sucursal 2,Blv. Saavedra N° 26,Corrientes,Paso de los Libres,-29.712549,-57.088788,3230
1508,682,Sucursal 1,Camino Santiago del Estero N° 479,Chaco,Villa Ángela,-27.58169,-60.718775,3540
1509,683,Sucursal 1,Av. Santiago del Estero N° 5513,Entre Ríos,Concordia,-31.385285,-58.016013,3200
1510,683,Sucursal 2,Diag. Mitre N° 283,Misiones,Posadas,-27.369011,-55.89482,3300
1511,684,Sucursal 1,Diagonal 4 N° 397,Misiones,Eldorado,-26.402408,-54.618845,3380
1512,684,Sucursal 2,Av. 9 N° 5520,Misiones,Posadas,-27.368552,-55.893451,3300
1513,684,Sucursal 3,Av. San Luis N° 37,Corrientes,Paso de los Libres,-29.715489,-57.089062,3230
1514,685,Sucursal 1,Camino Alem N° 8624,Formosa,Formosa Capital,-26.183248,-58.183273,3600
1515,686,Sucursal 1,Diagonal 9 N° 4597,Chaco,Villa Ángela,-27.585936,-60.716911,3540
1516,687,Sucursal 1,Diagonal J.J. Castelli N° 17,Corrientes,Curuzú Cuatiá,-29.789795,-58.054855,3460
1517,687,Sucursal 2,Calle Rivadavia N° 28,Chaco,Barranqueras,-27.480818,-58.936188,3503
1518,688,Sucursal 1,Av. Mar del Plata N° 1458,Chaco,Barranqueras,-27.481722,-58.932391,3503
1519,689,Sucursal 1,Avenida La Pampa N° 9276,Chaco,Charata,-27.216291,-61.200324,3730
1520,690,Sucursal 1,Av. Pte. Perón N° 4392,Corrientes,Mercedes,-29.18206,-58.075988,3470
1521,691,Sucursal 1,Diagonal 4 N° 351,Formosa,Pirané,-25.730584,-59.113932,3606
1522,692,Sucursal 1,Av. San Martin N° 74,Corrientes,Goya,-29.143394,-59.262912,3450
1523,692,Sucursal 2,Avenida Chubut N° 110,Formosa,El Colorado,-26.301265,-59.363868,3603
1524,693,Sucursal 1,Calle Rivadavia N° 38,Corrientes,Goya,-29.137799,-59.262807,3450
1525,694,Sucursal 1,Av. Chilecito N° 63,Chaco,Villa Ángela,-27.581263,-60.717419,3540
1526,694,Sucursal 2,Av. Posadas N° 4365,Misiones,Oberá,-27.481245,-55.118423,3360
1527,694,Sucursal 3,Avenida Santa Fe N° 197,Formosa,Clorinda,-25.284612,-57.718732,3610
1528,694,Sucursal 4,Av. Neuquén N° 286,Formosa,Pirané,-25.732922,-59.117896,3606
1529,694,Sucursal 5,Diag. San Ferando del Valle de Catamarca N° 914,Misiones,Eldorado,-26.398809,-54.614717,3380
1530,695,Sucursal 1,Avenida Buenos Aires N° 392,Misiones,Puerto Iguazú,-25.598935,-54.578571,3370
1531,695,Sucursal 2,Avenida 6 N° 8593,Misiones,Posadas,-27.364796,-55.893428,3300
1532,696,Sucursal 1,Av. 2 N° 721,Chaco,Villa Ángela,-27.580422,-60.715453,3540
1533,696,Sucursal 2,Avenida Tierra del Fuego N° 676,Chaco,Villa Ángela,-27.584824,-60.713802,3540
1534,696,Sucursal 3,Diag. Malvinas Argentinas N° 518,Misiones,Posadas,-27.368836,-55.893346,3300
1535,696,Sucursal 4,Diagonal 2 N° 55,Misiones,Posadas,-27.370005,-55.894949,3300
1536,697,Sucursal 1,Calle J.M. de Rosas N° 95,Formosa,El Colorado,-26.300141,-59.364291,3603
1537,698,Sucursal 1,Avenida San Luis N° 63,Chaco,Resistencia,-27.451621,-58.983228,3500
1538,698,Sucursal 2,Avenida Mendoza N° 9826,Entre Ríos,Gualeguaychú,-33.007866,-58.511443,2820
1539,698,Sucursal 3,Diagonal Güemes N° 568,Corrientes,Curuzú Cuatiá,-29.787976,-58.053405,3460
1540,698,Sucursal 4,Blv. Corrientes N° 287,Corrientes,Curuzú Cuatiá,-29.789468,-58.051945,3460
1541,699,Sucursal 1,Diagonal Constitución N° 69,Misiones,Apóstoles,-27.915667,-55.767582,3350
1542,699,Sucursal 2,Av. Chaco N° 224,Misiones,Eldorado,-26.398035,-54.617552,3380
1543,699,Sucursal 3,Diagonal Formosa N° 17,Chaco,Resistencia,-27.449065,-58.983729,3500
1544,699,Sucursal 4,Calle Viedma N° 712,Corrientes,Corrientes Capital,-27.482751,-58.835377,3400
1545,700,Sucursal 1,Avenida Ciudad Autónoma de Buenos Aires N° 191,Misiones,Apóstoles,-27.919644,-55.765241,3350
1546,701,Sucursal 1,Avenida Rosario N° 209,Entre Ríos,Concordia,-31.380772,-58.017553,3200
1547,701,Sucursal 2,Diagonal Mitre N° 3227,Corrientes,Curuzú Cuatiá,-29.787802,-58.053549,3460
1548,702,Sucursal 1,Blv. Rivadavia N° 230,Chaco,Barranqueras,-27.480419,-58.930496,3503
1549,703,Sucursal 1,Avenida J.J. Castelli N° 393,Chaco,Villa Ángela,-27.583343,-60.715476,3540
1550,704,Sucursal 1,Diagonal Pte. Perón N° 25,Chaco,Sáenz Peña,-26.795157,-60.435194,3700
1551,704,Sucursal 2,Avenida 1 N° 351,Entre Ríos,Paraná,-31.742523,-60.509281,3100
1552,704,Sucursal 3,Calle Jujuy N° 593,Formosa,Ingeniero Juárez,-23.899998,-61.851977,3636
1553,704,Sucursal 4,Calle 1 N° 946,Chaco,Sáenz Peña,-26.791241,-60.437706,3700
1554,704,Sucursal 5,Camino La Rioja N° 9541,Entre Ríos,Concordia,-31.382682,-58.018647,3200
1555,705,Sucursal 1,Calle Chaco N° 892,Corrientes,Mercedes,-29.179824,-58.081135,3470
1556,705,Sucursal 2,Avenida Santiago del Estero N° 323,Formosa,Ingeniero Juárez,-23.897867,-61.847714,3636
1557,705,Sucursal 3,Blv. Santiago del Estero N° 6671,Entre Ríos,Concepción del Uruguay,-32.480906,-58.239049,3260
1558,705,Sucursal 4,Blv. Omar Nuñez N° 899,Entre Ríos,Concordia,-31.386161,-58.013881,3200
1559,706,Sucursal 1,Calle San Salvador de Jujuy N° 5395,Formosa,Pirané,-25.732613,-59.115616,3606
1560,706,Sucursal 2,Calle San Miguel de Tucumán N° 4162,Misiones,Apóstoles,-27.919688,-55.767137,3350
1561,706,Sucursal 3,Av. San Miguel de Tucumán N° 277,Entre Ríos,Concordia,-31.380642,-58.019389,3200
1562,706,Sucursal 4,Diagonal Rivadavia N° 921,Misiones,Posadas,-27.367505,-55.893129,3300
1563,706,Sucursal 5,Avenida Santa Fe N° 37,Chaco,Villa Ángela,-27.58557,-60.71659,3540
1564,707,Sucursal 1,Diagonal J.M. de Rosas N° 5227,Misiones,Oberá,-27.483196,-55.119439,3360
1565,707,Sucursal 2,Av. Pte. Perón N° 1928,Entre Ríos,Concepción del Uruguay,-32.484253,-58.238532,3260
1566,708,Sucursal 1,Av. 3 N° 99,Formosa,Pirané,-25.733607,-59.119669,3606
1567,708,Sucursal 2,Av. Alvear N° 457,Chaco,Sáenz Peña,-26.793192,-60.435819,3700
1568,708,Sucursal 3,Camino 8 N° 137,Corrientes,Corrientes Capital,-27.477558,-58.836246,3400
1569,709,Sucursal 1,Calle Santa Fe N° 425,Misiones,Puerto Iguazú,-25.594453,-54.576098,3370
